extraction_key,source,gene_trait_uid,gene,candidate_trait_key,candidate_trait_name,population,genome_build,unit_analysis_role,mixed_pool,status,cache_action,data_url,index_url,local_index_path,local_index_sha256,chrom,tabix_contig,contig_match_method,window_start_1based,window_end_1based,n_raw_records,n_parsed_records,n_malformed_records,n_unique_variant_keys,n_duplicate_variant_key_rows,minimum_position,maximum_position,n_outside_locked_window,header_method,n_columns,output_parquet,output_sidecar,output_size_bytes,output_sha256,failure_reason,completed_at_utc
gt_02ee4f471df88a8e,Pan-UKB,gt_02ee4f471df88a8e,PDE5A,Pan-UKB::continuous|4079|both_sexes||irnt,"Diastolic blood pressure, automated reading",MULTI_ANCESTRY,GRCh37,SENSITIVITY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4079-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4079-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_a40aee009aaa_continuous-4079-both_sexes-irnt.tsv.bgz.tbi,095c61051570a873f1610c128cab92401605fbf85a15d732474e0d77cfc58514,4,4,exact_contig_match,120315550,120650146,4132,4132,0,4132,0,120315669,120650080,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_02ee4f471df88a8e.parquet,intermediate/15b3/Pan-UKB/gt_02ee4f471df88a8e.json,441784,4e9cd392751c1d0b92b2029a8d80e816e14ddf734e5a8e9fefd85f8cfb35a7c7,,2026-07-24T20:35:31.032162+00:00
gt_1b545e8df9ae76d3,Pan-UKB,gt_1b545e8df9ae76d3,REN,Pan-UKB::continuous|4079|both_sexes||irnt,"Diastolic blood pressure, automated reading",MULTI_ANCESTRY,GRCh37,SENSITIVITY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4079-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4079-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_a40aee009aaa_continuous-4079-both_sexes-irnt.tsv.bgz.tbi,095c61051570a873f1610c128cab92401605fbf85a15d732474e0d77cfc58514,1,1,exact_contig_match,204023944,204235465,2004,2004,0,2004,0,204024207,204235405,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_1b545e8df9ae76d3.parquet,intermediate/15b3/Pan-UKB/gt_1b545e8df9ae76d3.json,267266,0914adde0ce0034aa128f19f9c8d71566c30b784430b8f1b0c9f30ef93878be0,,2026-07-24T20:35:21.169307+00:00
gt_376e244fe5e8026e,Pan-UKB,gt_376e244fe5e8026e,SLC12A2,Pan-UKB::continuous|4079|both_sexes||irnt,"Diastolic blood pressure, automated reading",MULTI_ANCESTRY,GRCh37,SENSITIVITY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4079-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4079-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_a40aee009aaa_continuous-4079-both_sexes-irnt.tsv.bgz.tbi,095c61051570a873f1610c128cab92401605fbf85a15d732474e0d77cfc58514,5,5,exact_contig_match,127319458,127625380,2726,2726,0,2726,0,127319528,127625156,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_376e244fe5e8026e.parquet,intermediate/15b3/Pan-UKB/gt_376e244fe5e8026e.json,311690,2d2c2e4d88c8b3894f9235545b6725cc083ac6e61401eae020db8181e9ed4bd5,,2026-07-24T20:35:32.589692+00:00
gt_2ee3381ab44e0920,Pan-UKB,gt_2ee3381ab44e0920,VDR,Pan-UKB::continuous|4079|both_sexes||irnt,"Diastolic blood pressure, automated reading",MULTI_ANCESTRY,GRCh37,SENSITIVITY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4079-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4079-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_a40aee009aaa_continuous-4079-both_sexes-irnt.tsv.bgz.tbi,095c61051570a873f1610c128cab92401605fbf85a15d732474e0d77cfc58514,12,12,exact_contig_match,48135320,48436831,3134,3134,0,3134,0,48135590,48436792,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_2ee3381ab44e0920.parquet,intermediate/15b3/Pan-UKB/gt_2ee3381ab44e0920.json,403167,88ae1c6c89fd356920e1684cac5d96c80ec9cc4a134dd550d5c889cca850f52f,,2026-07-24T20:35:24.417855+00:00
gt_935c33c43285e1f1,Pan-UKB,gt_935c33c43285e1f1,ACE,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",MULTI_ANCESTRY,GRCh37,PRIMARY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4080-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4080-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_e904318be662_continuous-4080-both_sexes-irnt.tsv.bgz.tbi,2773d76d2d050e0c35dc518f149073212ebc9b136ce95885e1a6d0e305d749fd,17,17,exact_contig_match,61454422,61699209,1588,1588,0,1588,0,61455181,61699100,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_935c33c43285e1f1.parquet,intermediate/15b3/Pan-UKB/gt_935c33c43285e1f1.json,208212,92d1d2ec34ab591811c16e6a5d2ab2d8ae881860cea9e7314b187793af503fdb,,2026-07-24T20:35:43.834534+00:00
gt_778e5c879251c610,Pan-UKB,gt_778e5c879251c610,ADRA1A,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",MULTI_ANCESTRY,GRCh37,PRIMARY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4080-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4080-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_e904318be662_continuous-4080-both_sexes-irnt.tsv.bgz.tbi,2773d76d2d050e0c35dc518f149073212ebc9b136ce95885e1a6d0e305d749fd,8,8,exact_contig_match,26505667,26824790,4095,4095,0,4095,0,26505832,26824779,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_778e5c879251c610.parquet,intermediate/15b3/Pan-UKB/gt_778e5c879251c610.json,490498,27477458ab5d02566ec6fcadb8275c9cee73d091b74679fc348566274d85f856,,2026-07-24T20:35:50.774219+00:00
gt_80dcf53b73f82abf,Pan-UKB,gt_80dcf53b73f82abf,ADRA2B,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",MULTI_ANCESTRY,GRCh37,PRIMARY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4080-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4080-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_e904318be662_continuous-4080-both_sexes-irnt.tsv.bgz.tbi,2773d76d2d050e0c35dc518f149073212ebc9b136ce95885e1a6d0e305d749fd,2,2,exact_contig_match,96678707,96881984,1162,1162,0,1162,0,96679384,96881715,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_80dcf53b73f82abf.parquet,intermediate/15b3/Pan-UKB/gt_80dcf53b73f82abf.json,149914,4c1d94f35ff58df887e1502855cfa6abdf99c525a12cc85d22d8a4aed4e2d2c2,,2026-07-24T20:35:44.505427+00:00
gt_34ebd8dbd9566ac9,Pan-UKB,gt_34ebd8dbd9566ac9,ADRA2C,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",MULTI_ANCESTRY,GRCh37,PRIMARY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4080-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4080-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_e904318be662_continuous-4080-both_sexes-irnt.tsv.bgz.tbi,2773d76d2d050e0c35dc518f149073212ebc9b136ce95885e1a6d0e305d749fd,4,4,exact_contig_match,3668075,3870251,2560,2560,0,2560,0,3668328,3870057,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_34ebd8dbd9566ac9.parquet,intermediate/15b3/Pan-UKB/gt_34ebd8dbd9566ac9.json,356847,8aad3efd8f5986c5d52f39711827cf8426e534295ac96c2173e0ff88c3f99d68,,2026-07-24T20:35:46.879685+00:00
gt_bc3d66c41e611627,Pan-UKB,gt_bc3d66c41e611627,ADRB1,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",MULTI_ANCESTRY,GRCh37,PRIMARY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4080-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4080-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_e904318be662_continuous-4080-both_sexes-irnt.tsv.bgz.tbi,2773d76d2d050e0c35dc518f149073212ebc9b136ce95885e1a6d0e305d749fd,10,10,exact_contig_match,115703806,115906667,1975,1975,0,1975,0,115704193,115890934,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_bc3d66c41e611627.parquet,intermediate/15b3/Pan-UKB/gt_bc3d66c41e611627.json,248844,db6f434a5c96d75178b10a09af2334e988151470451ebb47abc1e060421b8838,,2026-07-24T20:35:40.647195+00:00
gt_dd51df2eca6324d1,Pan-UKB,gt_dd51df2eca6324d1,ADRB2,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",MULTI_ANCESTRY,GRCh37,PRIMARY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4080-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4080-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_e904318be662_continuous-4080-both_sexes-irnt.tsv.bgz.tbi,2773d76d2d050e0c35dc518f149073212ebc9b136ce95885e1a6d0e305d749fd,5,5,exact_contig_match,148106156,148308196,1759,1759,0,1759,0,148106399,148308173,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_dd51df2eca6324d1.parquet,intermediate/15b3/Pan-UKB/gt_dd51df2eca6324d1.json,256095,5f4002bce3d0ba9980669be360841c3e37540681dc9f9345149c3648a04f3808,,2026-07-24T20:35:49.919356+00:00
gt_61f02eac2207e85d,Pan-UKB,gt_61f02eac2207e85d,AGT,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",MULTI_ANCESTRY,GRCh37,PRIMARY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4080-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4080-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_e904318be662_continuous-4080-both_sexes-irnt.tsv.bgz.tbi,2773d76d2d050e0c35dc518f149073212ebc9b136ce95885e1a6d0e305d749fd,1,1,exact_contig_match,230738269,230950043,2630,2630,0,2630,0,230738293,230949976,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_61f02eac2207e85d.parquet,intermediate/15b3/Pan-UKB/gt_61f02eac2207e85d.json,340780,d3cc301166470125285097ce9f892b72fdae75ea0c8cbebf764482935e0ca9ac,,2026-07-24T20:35:39.899141+00:00
gt_7713a7fc071de19e,Pan-UKB,gt_7713a7fc071de19e,CACNA1C,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",MULTI_ANCESTRY,GRCh37,PRIMARY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4080-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4080-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_e904318be662_continuous-4080-both_sexes-irnt.tsv.bgz.tbi,2773d76d2d050e0c35dc518f149073212ebc9b136ce95885e1a6d0e305d749fd,12,12,exact_contig_match,1979952,2902108,8452,8452,0,8452,0,1980167,2901570,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_7713a7fc071de19e.parquet,intermediate/15b3/Pan-UKB/gt_7713a7fc071de19e.json,998710,5b57dd85df73613bc0d51d9de74ae8cb4e7902605066fb5ee7c26a9bfb123599,,2026-07-24T20:35:41.551185+00:00
gt_13201a039725c0a0,Pan-UKB,gt_13201a039725c0a0,CHRNB4,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",MULTI_ANCESTRY,GRCh37,PRIMARY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4080-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4080-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_e904318be662_continuous-4080-both_sexes-irnt.tsv.bgz.tbi,2773d76d2d050e0c35dc518f149073212ebc9b136ce95885e1a6d0e305d749fd,15,15,exact_contig_match,78816461,79120096,3888,3888,0,3888,0,78816644,79119977,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_13201a039725c0a0.parquet,intermediate/15b3/Pan-UKB/gt_13201a039725c0a0.json,454321,171dd0359f9bbc5db063ed64677b4fca3e674d402dd15c6f3dfda78407aadf6a,,2026-07-24T20:35:43.110887+00:00
gt_3c1943ce7336242c,Pan-UKB,gt_3c1943ce7336242c,CYP11B1,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",MULTI_ANCESTRY,GRCh37,PRIMARY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4080-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4080-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_e904318be662_continuous-4080-both_sexes-irnt.tsv.bgz.tbi,2773d76d2d050e0c35dc518f149073212ebc9b136ce95885e1a6d0e305d749fd,8,8,exact_contig_match,143853772,144061262,2880,2880,0,2880,0,143853858,144061095,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_3c1943ce7336242c.parquet,intermediate/15b3/Pan-UKB/gt_3c1943ce7336242c.json,354327,f61de7c1d0db18e64b9201b8b0a1c76a01a9fd7be7de00a17bfa4191e4ed92d3,,2026-07-24T20:35:51.545894+00:00
gt_3530535fddf90eba,Pan-UKB,gt_3530535fddf90eba,CYP11B2,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",MULTI_ANCESTRY,GRCh37,PRIMARY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4080-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4080-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_e904318be662_continuous-4080-both_sexes-irnt.tsv.bgz.tbi,2773d76d2d050e0c35dc518f149073212ebc9b136ce95885e1a6d0e305d749fd,8,8,exact_contig_match,143891975,144099259,2772,2772,0,2772,0,143891997,144099135,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_3530535fddf90eba.parquet,intermediate/15b3/Pan-UKB/gt_3530535fddf90eba.json,347311,384aa595f5383bb74911428c1b9db9b0741d56000d67d48d3ed5027d3cff26c4,,2026-07-24T20:35:52.237801+00:00
gt_6afbe24c58790493,Pan-UKB,gt_6afbe24c58790493,EDNRA,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",MULTI_ANCESTRY,GRCh37,PRIMARY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4080-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4080-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_e904318be662_continuous-4080-both_sexes-irnt.tsv.bgz.tbi,2773d76d2d050e0c35dc518f149073212ebc9b136ce95885e1a6d0e305d749fd,4,4,exact_contig_match,148302069,148566106,2579,2579,0,2579,0,148302236,148565986,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_6afbe24c58790493.parquet,intermediate/15b3/Pan-UKB/gt_6afbe24c58790493.json,320789,5f4d0d8a01ab7aa37227d499be1e4136017ef852353e8ac3dd1054f484f97a14,,2026-07-24T20:35:48.475028+00:00
gt_43ad728cfa624725,Pan-UKB,gt_43ad728cfa624725,MME,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",MULTI_ANCESTRY,GRCh37,PRIMARY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4080-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4080-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_e904318be662_continuous-4080-both_sexes-irnt.tsv.bgz.tbi,2773d76d2d050e0c35dc518f149073212ebc9b136ce95885e1a6d0e305d749fd,3,3,exact_contig_match,154641913,155001497,2696,2696,0,2696,0,154642007,155001447,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_43ad728cfa624725.parquet,intermediate/15b3/Pan-UKB/gt_43ad728cfa624725.json,356973,0a2bc88f29be04639db020d2d9ea020f914bd806aaa94616ea06959ea094a24b,,2026-07-24T20:35:46.081541+00:00
gt_22ad0384b0265c27,Pan-UKB,gt_22ad0384b0265c27,NPR1,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",MULTI_ANCESTRY,GRCh37,PRIMARY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4080-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4080-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_e904318be662_continuous-4080-both_sexes-irnt.tsv.bgz.tbi,2773d76d2d050e0c35dc518f149073212ebc9b136ce95885e1a6d0e305d749fd,1,1,exact_contig_match,153551113,153766468,1741,1741,0,1741,0,153551151,153766308,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_22ad0384b0265c27.parquet,intermediate/15b3/Pan-UKB/gt_22ad0384b0265c27.json,221982,fdbcc8a428a23384d323393f5292bb97c35cd75c68d1e07a3a5281381d1a9234,,2026-07-24T20:35:38.593094+00:00
gt_76b6b2db2844ebcd,Pan-UKB,gt_76b6b2db2844ebcd,OPRL1,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",MULTI_ANCESTRY,GRCh37,PRIMARY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4080-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4080-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_e904318be662_continuous-4080-both_sexes-irnt.tsv.bgz.tbi,2773d76d2d050e0c35dc518f149073212ebc9b136ce95885e1a6d0e305d749fd,20,20,exact_contig_match,62611526,62831996,2030,2030,0,2030,0,62611631,62828837,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_76b6b2db2844ebcd.parquet,intermediate/15b3/Pan-UKB/gt_76b6b2db2844ebcd.json,260615,30f3cd1d8015a911de56fe445cb0f080e779ed4dccbf96709447431ce4eefecf,,2026-07-24T20:35:45.316883+00:00
gt_314ec6244a757331,Pan-UKB,gt_314ec6244a757331,PDE5A,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",MULTI_ANCESTRY,GRCh37,PRIMARY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4080-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4080-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_e904318be662_continuous-4080-both_sexes-irnt.tsv.bgz.tbi,2773d76d2d050e0c35dc518f149073212ebc9b136ce95885e1a6d0e305d749fd,4,4,exact_contig_match,120315550,120650146,4132,4132,0,4132,0,120315669,120650080,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_314ec6244a757331.parquet,intermediate/15b3/Pan-UKB/gt_314ec6244a757331.json,444384,16ee3bef1173e765306685cfcdf75f038167a05aeb4868a55d2453aacfc77fe1,,2026-07-24T20:35:47.750023+00:00
gt_b47ca6ecb9b21bb9,Pan-UKB,gt_b47ca6ecb9b21bb9,REN,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",MULTI_ANCESTRY,GRCh37,PRIMARY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4080-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4080-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_e904318be662_continuous-4080-both_sexes-irnt.tsv.bgz.tbi,2773d76d2d050e0c35dc518f149073212ebc9b136ce95885e1a6d0e305d749fd,1,1,exact_contig_match,204023944,204235465,2004,2004,0,2004,0,204024207,204235405,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_b47ca6ecb9b21bb9.parquet,intermediate/15b3/Pan-UKB/gt_b47ca6ecb9b21bb9.json,267535,8914271875aad384ab859ca585ed108c5768ef4a1c965e033dd03e5d58e508b1,,2026-07-24T20:35:39.333892+00:00
gt_f2aa2535296b990b,Pan-UKB,gt_f2aa2535296b990b,SLC12A2,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",MULTI_ANCESTRY,GRCh37,PRIMARY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4080-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4080-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_e904318be662_continuous-4080-both_sexes-irnt.tsv.bgz.tbi,2773d76d2d050e0c35dc518f149073212ebc9b136ce95885e1a6d0e305d749fd,5,5,exact_contig_match,127319458,127625380,2726,2726,0,2726,0,127319528,127625156,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_f2aa2535296b990b.parquet,intermediate/15b3/Pan-UKB/gt_f2aa2535296b990b.json,311670,7ee268499d80c17c436216036629e5f5c15caf15e6310fd6313030ed854429ab,,2026-07-24T20:35:49.291857+00:00
gt_f2d33ec15e3abce2,Pan-UKB,gt_f2d33ec15e3abce2,VDR,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",MULTI_ANCESTRY,GRCh37,PRIMARY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4080-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4080-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_e904318be662_continuous-4080-both_sexes-irnt.tsv.bgz.tbi,2773d76d2d050e0c35dc518f149073212ebc9b136ce95885e1a6d0e305d749fd,12,12,exact_contig_match,48135320,48436831,3134,3134,0,3134,0,48135590,48436792,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_f2d33ec15e3abce2.parquet,intermediate/15b3/Pan-UKB/gt_f2d33ec15e3abce2.json,404757,f7e847f7e716cafc6648c365d2ba81dad6bbd0e38bf6d1fc5d0a9440a9159453,,2026-07-24T20:35:42.300329+00:00
gt_c5f1d3c378cceb8c,Pan-UKB,gt_c5f1d3c378cceb8c,ADIPOR2,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,MULTI_ANCESTRY,GRCh37,SENSITIVITY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-48-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-48-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_aaeaa7660523_continuous-48-both_sexes-irnt.tsv.bgz.tbi,91ca99fb6646900daf0ecc39efe9b1242fa8c2d1321958b191149896c998542d,12,12,exact_contig_match,1697740,1997844,2835,2835,0,2835,0,1697937,1991547,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_c5f1d3c378cceb8c.parquet,intermediate/15b3/Pan-UKB/gt_c5f1d3c378cceb8c.json,384052,4b40d1f08f6c0da859ae1941707fe0f4521d3c63629ef5c6477ff5fa2b1bf917,,2026-07-24T20:35:58.008013+00:00
gt_799b4a02b7cf57d9,Pan-UKB,gt_799b4a02b7cf57d9,CALCA,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,MULTI_ANCESTRY,GRCh37,SENSITIVITY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-48-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-48-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_aaeaa7660523_continuous-48-both_sexes-irnt.tsv.bgz.tbi,91ca99fb6646900daf0ecc39efe9b1242fa8c2d1321958b191149896c998542d,11,11,exact_contig_match,14888214,15093900,1883,1883,0,1883,0,14888625,15093870,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_799b4a02b7cf57d9.parquet,intermediate/15b3/Pan-UKB/gt_799b4a02b7cf57d9.json,224629,5759a94a1f487ed6c7123073b1f3eb775e3a51bb8b00feb7a14e800b1a0b4280,,2026-07-24T20:35:57.251184+00:00
