trait_key,source,genome_build,phenotype_id,published_endpoint_code,trait_type,phenocode,trait_name,description_more,coding_description,category,analysis_class,pops_pass_qc,non_eur_pops_pass_qc,num_non_eur_pops_pass_qc,ancestry_status,filename,filename_tabix,remote_data_path,remote_index_path,source_release,mapping_status,n_cases_AFR,n_controls_AFR,phenotype_qc_AFR,n_cases_AMR,n_controls_AMR,phenotype_qc_AMR,n_cases_CSA,n_controls_CSA,phenotype_qc_CSA,n_cases_EAS,n_controls_EAS,phenotype_qc_EAS,n_cases_EUR,n_controls_EUR,phenotype_qc_EUR,n_cases_MID,n_controls_MID,phenotype_qc_MID
Pan-UKB::continuous|eGFRcreacys|both_sexes||irnt,Pan-UKB,GRCh37,continuous|eGFRcreacys|both_sexes||irnt,,continuous,eGFRcreacys,"Estimated glomerular filtration rate, cystain C",eGFR based on cystain C (30720) using the CKD-EPI formula,,,quantitative_or_biomarker_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,continuous-eGFRcreacys-both_sexes-irnt.tsv.bgz,continuous-eGFRcreacys-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-eGFRcreacys-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-eGFRcreacys-both_sexes-irnt.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,6212.0,,h2_z_insignificant,939.0,,n_too_low,8426.0,,PASS,2574.0,,h2_z_insignificant,401570.0,,PASS,1501.0,,h2_z_insignificant
Pan-UKB::continuous|eGFRcys|both_sexes||irnt,Pan-UKB,GRCh37,continuous|eGFRcys|both_sexes||irnt,,continuous,eGFRcys,"Estimated glomerular filtration rate, serum creatinine + cystain C",eGFR based on serum creatinine (30700) and cystain C (30720) using the CKD-EPI formula,,,quantitative_or_biomarker_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,continuous-eGFRcys-both_sexes-irnt.tsv.bgz,continuous-eGFRcys-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-eGFRcys-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-eGFRcys-both_sexes-irnt.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,6218.0,,h2_z_insignificant,942.0,,n_too_low,8431.0,,PASS,2576.0,,h2_z_insignificant,402031.0,,PASS,1504.0,,h2_z_insignificant
Pan-UKB::continuous|whr|both_sexes||irnt,Pan-UKB,GRCh37,continuous|whr|both_sexes||irnt,,continuous,whr,pheno 48 / pheno 49,,,,quantitative_or_biomarker_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,continuous-whr-both_sexes-irnt.tsv.bgz,continuous-whr-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-whr-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-whr-both_sexes-irnt.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,6636.0,,h2_z_insignificant,980.0,,n_too_low,8876.0,,PASS,2709.0,,h2_z_insignificant,420531.0,,PASS,1599.0,,h2_z_insignificant
Pan-UKB::icd10|E11|both_sexes||,Pan-UKB,GRCh37,icd10|E11|both_sexes||,,icd10,E11,E11 Non-insulin-dependent diabetes mellitus,truncated: true,,"Chapter IV Endocrine, nutritional and metabolic diseases | E10-E14 Diabetes mellitus | E11 Non-insulin-dependent diabetes mellitus",direct_disease_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,icd10-E11-both_sexes.tsv.bgz,icd10-E11-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-E11-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-E11-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,792.0,5844.0,h2_z_insignificant,,,,1662.0,7214.0,PASS,152.0,2557.0,h2_z_insignificant,22634.0,397897.0,PASS,170.0,1429.0,h2_z_insignificant
Pan-UKB::icd10|E66|both_sexes||,Pan-UKB,GRCh37,icd10|E66|both_sexes||,,icd10,E66,E66 Obesity,truncated: true,,"Chapter IV Endocrine, nutritional and metabolic diseases | E65-E68 Obesity and other hyperalimentation | E66 Obesity",direct_disease_candidate,"EUR,MID",MID,1,verified_from_official_manifest,icd10-E66-both_sexes.tsv.bgz,icd10-E66-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-E66-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-E66-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,421.0,6215.0,h2_z_insignificant,,,,362.0,8514.0,h2_z_insignificant,,,,15917.0,404614.0,PASS,79.0,1520.0,PASS
Pan-UKB::icd10|F17|both_sexes||,Pan-UKB,GRCh37,icd10|F17|both_sexes||,,icd10,F17,F17 Mental and behavioural disorders due to use of tobacco,truncated: true,,Chapter V Mental and behavioural disorders | F10-F19 Mental and behavioural disorders due to psychoactive substance use | F17 Mental and behavioural disorders due to use of tobacco,direct_disease_candidate,"EAS,EUR",EAS,1,verified_from_official_manifest,icd10-F17-both_sexes.tsv.bgz,icd10-F17-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-F17-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-F17-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,254.0,6382.0,h2_z_insignificant,,,,275.0,8601.0,h2_z_insignificant,50.0,2659.0,PASS,14937.0,405594.0,PASS,81.0,1518.0,h2_z_insignificant
Pan-UKB::icd10|F32|both_sexes||,Pan-UKB,GRCh37,icd10|F32|both_sexes||,,icd10,F32,F32 Depressive episode,truncated: true,,Chapter V Mental and behavioural disorders | F30-F39 Mood [affective] disorders | F32 Depressive episode,direct_disease_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,icd10-F32-both_sexes.tsv.bgz,icd10-F32-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-F32-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-F32-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,187.0,6449.0,h2_z_insignificant,,,,277.0,8599.0,PASS,,,,15674.0,404857.0,PASS,76.0,1523.0,h2_z_insignificant
Pan-UKB::icd10|G47|both_sexes||,Pan-UKB,GRCh37,icd10|G47|both_sexes||,,icd10,G47,G47 Sleep disorders,truncated: true,,Chapter VI Diseases of the nervous system | G40-G47 Episodic and paroxysmal disorders | G47 Sleep disorders,direct_disease_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,icd10-G47-both_sexes.tsv.bgz,icd10-G47-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-G47-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-G47-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,140.0,6496.0,h2_z_insignificant,,,,173.0,8703.0,PASS,,,,6557.0,413974.0,PASS,52.0,1547.0,h2_z_insignificant
Pan-UKB::icd10|I25|both_sexes||,Pan-UKB,GRCh37,icd10|I25|both_sexes||,,icd10,I25,I25 Chronic ischaemic heart disease,truncated: true,,Chapter IX Diseases of the circulatory system | I20-I25 Ischaemic heart diseases | I25 Chronic ischaemic heart disease,direct_disease_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,icd10-I25-both_sexes.tsv.bgz,icd10-I25-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-I25-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-I25-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,302.0,6334.0,h2_z_insignificant,52.0,928.0,n_too_low,1205.0,7671.0,PASS,83.0,2626.0,h2_z_insignificant,31148.0,389383.0,PASS,136.0,1463.0,h2_z_insignificant
Pan-UKB::icd10|I83|both_sexes||,Pan-UKB,GRCh37,icd10|I83|both_sexes||,,icd10,I83,I83 Varicose veins of lower extremities,truncated: true,,"Chapter IX Diseases of the circulatory system | I80-I89 Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified | I83 Varicose veins of lower extremities",direct_disease_candidate,"AFR,EUR",AFR,1,verified_from_official_manifest,icd10-I83-both_sexes.tsv.bgz,icd10-I83-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-I83-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-I83-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,89.0,6547.0,PASS,,,,183.0,8693.0,h2_z_insignificant,,,,12059.0,408472.0,PASS,,,
Pan-UKB::icd10|J44|both_sexes||,Pan-UKB,GRCh37,icd10|J44|both_sexes||,,icd10,J44,J44 Other chronic obstructive pulmonary disease,truncated: true,,Chapter X Diseases of the respiratory system | J40-J47 Chronic lower respiratory diseases | J44 Other chronic obstructive pulmonary disease,direct_disease_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,icd10-J44-both_sexes.tsv.bgz,icd10-J44-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-J44-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-J44-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,74.0,6562.0,h2_z_insignificant,,,,152.0,8724.0,PASS,,,,11536.0,408995.0,PASS,,,
Pan-UKB::icd10|J45|both_sexes||,Pan-UKB,GRCh37,icd10|J45|both_sexes||,,icd10,J45,J45 Asthma,truncated: true,,Chapter X Diseases of the respiratory system | J40-J47 Chronic lower respiratory diseases | J45 Asthma,direct_disease_candidate,"CSA,EUR,MID","CSA,MID",2,verified_from_official_manifest,icd10-J45-both_sexes.tsv.bgz,icd10-J45-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-J45-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-J45-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,573.0,6063.0,h2_z_insignificant,64.0,916.0,n_too_low,900.0,7976.0,PASS,149.0,2560.0,h2_z_insignificant,31030.0,389501.0,PASS,139.0,1460.0,PASS
Pan-UKB::icd10|K21|both_sexes||,Pan-UKB,GRCh37,icd10|K21|both_sexes||,,icd10,K21,K21 Gastro-oesophageal reflux disease,truncated: true,,"Chapter XI Diseases of the digestive system | K20-K31 Diseases of oesophagus, stomach and duodenum | K21 Gastro-oesophageal reflux disease",direct_disease_candidate,"EUR,MID",MID,1,verified_from_official_manifest,icd10-K21-both_sexes.tsv.bgz,icd10-K21-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-K21-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-K21-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,395.0,6241.0,h2_z_insignificant,63.0,917.0,n_too_low,729.0,8147.0,h2_z_insignificant,117.0,2592.0,h2_z_insignificant,29975.0,390556.0,PASS,128.0,1471.0,PASS
Pan-UKB::icd10|K42|both_sexes||,Pan-UKB,GRCh37,icd10|K42|both_sexes||,,icd10,K42,K42 Umbilical hernia,truncated: true,,Chapter XI Diseases of the digestive system | K40-K46 Hernia | K42 Umbilical hernia,direct_disease_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,icd10-K42-both_sexes.tsv.bgz,icd10-K42-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-K42-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-K42-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,105.0,6531.0,h2_z_insignificant,,,,90.0,8786.0,PASS,,,,4511.0,416020.0,PASS,,,
Pan-UKB::icd10|K44|both_sexes||,Pan-UKB,GRCh37,icd10|K44|both_sexes||,,icd10,K44,K44 Diaphragmatic hernia,truncated: true,,Chapter XI Diseases of the digestive system | K40-K46 Hernia | K44 Diaphragmatic hernia,direct_disease_candidate,"EUR,MID",MID,1,verified_from_official_manifest,icd10-K44-both_sexes.tsv.bgz,icd10-K44-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-K44-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-K44-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,326.0,6310.0,h2_z_insignificant,70.0,910.0,n_too_low,660.0,8216.0,h2_z_insignificant,88.0,2621.0,h2_z_insignificant,33359.0,387172.0,PASS,139.0,1460.0,PASS
Pan-UKB::icd10|K80|both_sexes||,Pan-UKB,GRCh37,icd10|K80|both_sexes||,,icd10,K80,K80 Cholelithiasis,truncated: true,,"Chapter XI Diseases of the digestive system | K80-K87 Disorders of gallbladder, biliary tract and pancreas | K80 Cholelithiasis",direct_disease_candidate,"EAS,EUR",EAS,1,verified_from_official_manifest,icd10-K80-both_sexes.tsv.bgz,icd10-K80-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-K80-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-K80-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,120.0,6516.0,h2_z_insignificant,,,,253.0,8623.0,h2_z_insignificant,67.0,2642.0,PASS,16983.0,403548.0,PASS,,,
Pan-UKB::icd10|M16|both_sexes||,Pan-UKB,GRCh37,icd10|M16|both_sexes||,,icd10,M16,M16 Coxarthrosis [arthrosis of hip],truncated: true,,Chapter XIII Diseases of the musculoskeletal system and connective tissue | M15-M19 Arthrosis | M16 Coxarthrosis [arthrosis of hip],direct_disease_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,icd10-M16-both_sexes.tsv.bgz,icd10-M16-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-M16-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-M16-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,71.0,6565.0,h2_z_insignificant,,,,60.0,8816.0,PASS,,,,14999.0,405532.0,PASS,,,
Pan-UKB::icd10|M17|both_sexes||,Pan-UKB,GRCh37,icd10|M17|both_sexes||,,icd10,M17,M17 Gonarthrosis [arthrosis of knee],truncated: true,,Chapter XIII Diseases of the musculoskeletal system and connective tissue | M15-M19 Arthrosis | M17 Gonarthrosis [arthrosis of knee],direct_disease_candidate,"EUR,MID",MID,1,verified_from_official_manifest,icd10-M17-both_sexes.tsv.bgz,icd10-M17-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-M17-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-M17-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,408.0,6228.0,h2_z_insignificant,,,,595.0,8281.0,h2_z_insignificant,73.0,2636.0,h2_z_insignificant,24753.0,395778.0,PASS,76.0,1523.0,PASS
Pan-UKB::icd10|M51|both_sexes||,Pan-UKB,GRCh37,icd10|M51|both_sexes||,,icd10,M51,M51 Other intervertebral disk disorders,truncated: true,,Chapter XIII Diseases of the musculoskeletal system and connective tissue | M50-M54 Other dorsopathies | M51 Other intervertebral disk disorders,direct_disease_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,icd10-M51-both_sexes.tsv.bgz,icd10-M51-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-M51-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-M51-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,171.0,6465.0,h2_z_insignificant,,,,231.0,8645.0,PASS,,,,9053.0,411478.0,PASS,,,
Pan-UKB::icd10|N20|both_sexes||,Pan-UKB,GRCh37,icd10|N20|both_sexes||,,icd10,N20,N20 Calculus of kidney and ureter,truncated: true,,Chapter XIV Diseases of the genitourinary system | N20-N23 Urolithiasis | N20 Calculus of kidney and ureter,direct_disease_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,icd10-N20-both_sexes.tsv.bgz,icd10-N20-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-N20-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-N20-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,59.0,6577.0,h2_z_insignificant,,,,154.0,8722.0,PASS,,,,5530.0,415001.0,PASS,,,
Pan-UKB::icd10|R07|both_sexes||,Pan-UKB,GRCh37,icd10|R07|both_sexes||,,icd10,R07,R07 Pain in throat and chest,truncated: true,,"Chapter XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified | R00-R09 Symptoms and signs involving the circulatory and respiratory systems | R07 Pain in throat and chest",direct_disease_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,icd10-R07-both_sexes.tsv.bgz,icd10-R07-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-R07-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-R07-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,782.0,5854.0,h2_z_insignificant,99.0,881.0,n_too_low,1365.0,7511.0,PASS,165.0,2544.0,h2_z_insignificant,36262.0,384269.0,PASS,187.0,1412.0,h2_z_insignificant
Pan-UKB::icd10|R19|both_sexes||,Pan-UKB,GRCh37,icd10|R19|both_sexes||,,icd10,R19,R19 Other symptoms and signs involving the digestive system and abdomen,truncated: true,,"Chapter XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified | R10-R19 Symptoms and signs involving the digestive system and abdomen | R19 Other symptoms and signs involving the digestive system and abdomen",direct_disease_candidate,"EUR,MID",MID,1,verified_from_official_manifest,icd10-R19-both_sexes.tsv.bgz,icd10-R19-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-R19-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-R19-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,282.0,6354.0,h2_z_insignificant,,,,436.0,8440.0,h2_z_insignificant,103.0,2606.0,h2_z_insignificant,19142.0,401389.0,PASS,72.0,1527.0,PASS
Pan-UKB::icd10|Z72|both_sexes||,Pan-UKB,GRCh37,icd10|Z72|both_sexes||,,icd10,Z72,Z72 Problems related to lifestyle,truncated: true,,Chapter XXI Factors influencing health status and contact with health services | Z70-Z76 Persons encountering health services in other circumstances | Z72 Problems related to lifestyle,direct_disease_candidate,"AFR,EUR",AFR,1,verified_from_official_manifest,icd10-Z72-both_sexes.tsv.bgz,icd10-Z72-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-Z72-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-Z72-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,230.0,6406.0,PASS,,,,294.0,8582.0,h2_z_insignificant,,,,21081.0,399450.0,PASS,70.0,1529.0,h2_z_insignificant
Pan-UKB::icd10|Z82|both_sexes||,Pan-UKB,GRCh37,icd10|Z82|both_sexes||,,icd10,Z82,Z82 Family history of certain disabilities and chronic diseases leading to disablement,truncated: true,,Chapter XXI Factors influencing health status and contact with health services | Z80-Z99 Persons with potential health hazards related to family and personal history and certain conditions influencing health status | Z82 Family history of certain disabilities and chronic diseases leading to disablement,direct_disease_candidate,"EUR,MID",MID,1,verified_from_official_manifest,icd10-Z82-both_sexes.tsv.bgz,icd10-Z82-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-Z82-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-Z82-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,138.0,6498.0,h2_z_insignificant,,,,665.0,8211.0,h2_z_insignificant,59.0,2650.0,h2_z_insignificant,16431.0,404100.0,PASS,86.0,1513.0,PASS
Pan-UKB::icd10|Z86|both_sexes||,Pan-UKB,GRCh37,icd10|Z86|both_sexes||,,icd10,Z86,Z86 Personal history of certain other diseases,truncated: true,,Chapter XXI Factors influencing health status and contact with health services | Z80-Z99 Persons with potential health hazards related to family and personal history and certain conditions influencing health status | Z86 Personal history of certain other diseases,direct_disease_candidate,"EUR,MID",MID,1,verified_from_official_manifest,icd10-Z86-both_sexes.tsv.bgz,icd10-Z86-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-Z86-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-Z86-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,798.0,5838.0,h2_z_insignificant,131.0,849.0,n_too_low,1069.0,7807.0,h2_z_insignificant,190.0,2519.0,h2_z_insignificant,64593.0,355938.0,PASS,230.0,1369.0,PASS
Pan-UKB::icd10|Z88|both_sexes||,Pan-UKB,GRCh37,icd10|Z88|both_sexes||,,icd10,Z88,"Z88 Personal history of allergy to drugs, medicaments and biologocal substances",truncated: true,,"Chapter XXI Factors influencing health status and contact with health services | Z80-Z99 Persons with potential health hazards related to family and personal history and certain conditions influencing health status | Z88 Personal history of allergy to drugs, medicaments and biologocal substances",direct_disease_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,icd10-Z88-both_sexes.tsv.bgz,icd10-Z88-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-Z88-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-Z88-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,510.0,6126.0,h2_z_insignificant,55.0,925.0,n_too_low,638.0,8238.0,PASS,161.0,2548.0,h2_z_insignificant,32513.0,388018.0,PASS,108.0,1491.0,h2_z_insignificant
Pan-UKB::icd10|Z95|both_sexes||,Pan-UKB,GRCh37,icd10|Z95|both_sexes||,,icd10,Z95,Z95 Presence of cardiac and vascular implants and grafts,truncated: true,,Chapter XXI Factors influencing health status and contact with health services | Z80-Z99 Persons with potential health hazards related to family and personal history and certain conditions influencing health status | Z95 Presence of cardiac and vascular implants and grafts,direct_disease_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,icd10-Z95-both_sexes.tsv.bgz,icd10-Z95-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-Z95-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-Z95-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,104.0,6532.0,h2_z_insignificant,,,,636.0,8240.0,PASS,,,,15774.0,404757.0,PASS,67.0,1532.0,h2_z_insignificant
Pan-UKB::phecode|250|both_sexes||,Pan-UKB,GRCh37,phecode|250|both_sexes||,,phecode,250,Diabetes mellitus,,,endocrine/metabolic,direct_disease_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,phecode-250-both_sexes.tsv.bgz,phecode-250-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-250-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-250-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,843.0,5793.0,h2_z_insignificant,,,,1695.0,7181.0,PASS,154.0,2555.0,h2_z_insignificant,24348.0,396181.0,PASS,175.0,1424.0,h2_z_insignificant
Pan-UKB::phecode|250.2|both_sexes||,Pan-UKB,GRCh37,phecode|250.2|both_sexes||,,phecode,250.2,Type 2 diabetes,,,endocrine/metabolic,direct_disease_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,phecode-250.2-both_sexes.tsv.bgz,phecode-250.2-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-250.2-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-250.2-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,796.0,5793.0,h2_z_insignificant,,,,1664.0,7181.0,PASS,152.0,2555.0,h2_z_insignificant,22768.0,396181.0,PASS,170.0,1424.0,h2_z_insignificant
Pan-UKB::phecode|272|both_sexes||,Pan-UKB,GRCh37,phecode|272|both_sexes||,,phecode,272,Disorders of lipoid metabolism,,,endocrine/metabolic,direct_disease_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,phecode-272-both_sexes.tsv.bgz,phecode-272-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-272-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-272-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,744.0,5892.0,h2_z_insignificant,86.0,894.0,n_too_low,1800.0,7076.0,PASS,190.0,2519.0,h2_z_insignificant,44134.0,376397.0,PASS,239.0,1360.0,h2_z_insignificant
Pan-UKB::phecode|306|both_sexes||,Pan-UKB,GRCh37,phecode|306|both_sexes||,,phecode,306,Other mental disorder,,,mental disorders,direct_disease_candidate,"EAS,EUR",EAS,1,verified_from_official_manifest,phecode-306-both_sexes.tsv.bgz,phecode-306-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-306-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-306-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,310.0,6116.0,h2_z_insignificant,84.0,875.0,n_too_low,464.0,8189.0,h2_z_insignificant,86.0,2585.0,PASS,39711.0,369930.0,PASS,143.0,1419.0,h2_z_insignificant
Pan-UKB::phecode|317|both_sexes||,Pan-UKB,GRCh37,phecode|317|both_sexes||,,phecode,317,Alcohol-related disorders,,,mental disorders,direct_disease_candidate,"AFR,EUR",AFR,1,verified_from_official_manifest,phecode-317-both_sexes.tsv.bgz,phecode-317-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-317-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-317-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,129.0,6272.0,PASS,,,,166.0,8471.0,h2_z_insignificant,,,,16070.0,392046.0,PASS,,,
