comparison_uid,gene_trait_uid,gene,candidate_source,candidate_trait_key,candidate_trait_name,phenotype_id,genome_build,canonical_group,unit_analysis_role,locked_mapping_tier,mapping_tiers_contributing,mixed_pool,primary_approval_eligible,sensitivity_pool_assignment,pools,n_A_pairs,n_B_pairs,n_target_indication_pairs,n_indications,indications,eur_population,comparison_population,chrom,chrom_ucsc,gene_start_1based,gene_end_1based,gene_start_0based,window_start_1based,window_end_1based,window_start_0based,window_bp,strand,gene_ids,gene_types,coordinate_gene_symbol,coordinate_match_method,gencode_release,coordinate_status,summary_stat_layout,eur_data_url,eur_index_url,comparison_data_url,comparison_index_url,source_population_label,source_schema_status,source_metadata_status,source_file_index_verified,coordinate_ready,eur_source_ready,comparison_source_ready,extraction_ready,unresolved_reason
cmp_4cadfeba397d5fcb,gt_03d37cdcec9e6d39,TYK2,GBMI,GBMI::Asthma,Asthma,Asthma,GRCh38,Asthma,PRIMARY,Direct disease,Direct disease,False,True,B,B,0,1,1,1,Asthma,EUR,CSA,19,chr19,10350529,10380572,10350528,10250529,10480572,10250528,100000,-,ENSG00000105397.14,protein_coding,TYK2,exact_gene_name,GENCODE v38,MATCHED,separate_ancestry_bgzf,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_sas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_sas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,SAS,PASS,MATCHED_EUR_AND_NON_EUR_FILES,True,True,True,True,True,
cmp_13ba9b9b5abf239c,gt_03d37cdcec9e6d39,TYK2,GBMI,GBMI::Asthma,Asthma,Asthma,GRCh38,Asthma,PRIMARY,Direct disease,Direct disease,False,True,B,B,0,1,1,1,Asthma,EUR,EAS,19,chr19,10350529,10380572,10350528,10250529,10480572,10250528,100000,-,ENSG00000105397.14,protein_coding,TYK2,exact_gene_name,GENCODE v38,MATCHED,separate_ancestry_bgzf,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_eas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_eas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,EAS,PASS,MATCHED_EUR_AND_NON_EUR_FILES,True,True,True,True,True,
cmp_99775e607307b46c,gt_9881a68950024bfa,ADORA1,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,COPD,GRCh38,COPD,PRIMARY,Direct disease,Direct disease,False,True,B,B,0,1,1,1,"Pulmonary Disease, Chronic Obstructive",EUR,AFR,1,chr1,203090654,203167405,203090653,202990654,203267405,202990653,100000,+,ENSG00000163485.17,protein_coding,ADORA1,exact_gene_name,GENCODE v38,MATCHED,separate_ancestry_bgzf,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_afr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_afr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,AFR,PASS,MATCHED_EUR_AND_NON_EUR_FILES,True,True,True,True,True,
cmp_f9420030b12a967c,gt_9881a68950024bfa,ADORA1,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,COPD,GRCh38,COPD,PRIMARY,Direct disease,Direct disease,False,True,B,B,0,1,1,1,"Pulmonary Disease, Chronic Obstructive",EUR,AMR,1,chr1,203090654,203167405,203090653,202990654,203267405,202990653,100000,+,ENSG00000163485.17,protein_coding,ADORA1,exact_gene_name,GENCODE v38,MATCHED,separate_ancestry_bgzf,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_amr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_amr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,AMR,PASS,MATCHED_EUR_AND_NON_EUR_FILES,True,True,True,True,True,
cmp_b183626c5e1a2682,gt_9881a68950024bfa,ADORA1,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,COPD,GRCh38,COPD,PRIMARY,Direct disease,Direct disease,False,True,B,B,0,1,1,1,"Pulmonary Disease, Chronic Obstructive",EUR,EAS,1,chr1,203090654,203167405,203090653,202990654,203267405,202990653,100000,+,ENSG00000163485.17,protein_coding,ADORA1,exact_gene_name,GENCODE v38,MATCHED,separate_ancestry_bgzf,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,EAS,PASS,MATCHED_EUR_AND_NON_EUR_FILES,True,True,True,True,True,
cmp_7b30a058acdf9401,gt_4fb43f1edb670fad,ADRB2,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,COPD,GRCh38,COPD,PRIMARY,Direct disease,Direct disease,False,True,A,A,1,0,1,1,"Pulmonary Disease, Chronic Obstructive",EUR,AFR,5,chr5,148826611,148828623,148826610,148726611,148928623,148726610,100000,+,ENSG00000169252.6,protein_coding,ADRB2,exact_gene_name,GENCODE v38,MATCHED,separate_ancestry_bgzf,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_afr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_afr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,AFR,PASS,MATCHED_EUR_AND_NON_EUR_FILES,True,True,True,True,True,
cmp_f62aa338ed422bb6,gt_4fb43f1edb670fad,ADRB2,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,COPD,GRCh38,COPD,PRIMARY,Direct disease,Direct disease,False,True,A,A,1,0,1,1,"Pulmonary Disease, Chronic Obstructive",EUR,AMR,5,chr5,148826611,148828623,148826610,148726611,148928623,148726610,100000,+,ENSG00000169252.6,protein_coding,ADRB2,exact_gene_name,GENCODE v38,MATCHED,separate_ancestry_bgzf,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_amr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_amr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,AMR,PASS,MATCHED_EUR_AND_NON_EUR_FILES,True,True,True,True,True,
cmp_def63fee9adfede7,gt_4fb43f1edb670fad,ADRB2,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,COPD,GRCh38,COPD,PRIMARY,Direct disease,Direct disease,False,True,A,A,1,0,1,1,"Pulmonary Disease, Chronic Obstructive",EUR,EAS,5,chr5,148826611,148828623,148826610,148726611,148928623,148726610,100000,+,ENSG00000169252.6,protein_coding,ADRB2,exact_gene_name,GENCODE v38,MATCHED,separate_ancestry_bgzf,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,EAS,PASS,MATCHED_EUR_AND_NON_EUR_FILES,True,True,True,True,True,
cmp_c8b387d82b73af29,gt_8517bb33d43dbd6b,CHRM3,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,COPD,GRCh38,COPD,PRIMARY,Direct disease,Direct disease,False,True,A,A,1,0,1,1,"Pulmonary Disease, Chronic Obstructive",EUR,AFR,1,chr1,239386565,239915452,239386564,239286565,240015452,239286564,100000,+,ENSG00000133019.12,protein_coding,CHRM3,exact_gene_name,GENCODE v38,MATCHED,separate_ancestry_bgzf,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_afr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_afr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,AFR,PASS,MATCHED_EUR_AND_NON_EUR_FILES,True,True,True,True,True,
cmp_3d2151e97cc0ce0d,gt_8517bb33d43dbd6b,CHRM3,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,COPD,GRCh38,COPD,PRIMARY,Direct disease,Direct disease,False,True,A,A,1,0,1,1,"Pulmonary Disease, Chronic Obstructive",EUR,AMR,1,chr1,239386565,239915452,239386564,239286565,240015452,239286564,100000,+,ENSG00000133019.12,protein_coding,CHRM3,exact_gene_name,GENCODE v38,MATCHED,separate_ancestry_bgzf,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_amr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_amr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,AMR,PASS,MATCHED_EUR_AND_NON_EUR_FILES,True,True,True,True,True,
cmp_a6f990f370ee73be,gt_8517bb33d43dbd6b,CHRM3,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,COPD,GRCh38,COPD,PRIMARY,Direct disease,Direct disease,False,True,A,A,1,0,1,1,"Pulmonary Disease, Chronic Obstructive",EUR,EAS,1,chr1,239386565,239915452,239386564,239286565,240015452,239286564,100000,+,ENSG00000133019.12,protein_coding,CHRM3,exact_gene_name,GENCODE v38,MATCHED,separate_ancestry_bgzf,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,EAS,PASS,MATCHED_EUR_AND_NON_EUR_FILES,True,True,True,True,True,
cmp_d21d81678d910f56,gt_516ff4c0d959d8ab,CSF2,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,COPD,GRCh38,COPD,PRIMARY,Direct disease,Direct disease,False,True,B,B,0,1,1,1,"Pulmonary Disease, Chronic Obstructive",EUR,AFR,5,chr5,132073789,132076170,132073788,131973789,132176170,131973788,100000,+,ENSG00000164400.6,protein_coding,CSF2,exact_gene_name,GENCODE v38,MATCHED,separate_ancestry_bgzf,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_afr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_afr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,AFR,PASS,MATCHED_EUR_AND_NON_EUR_FILES,True,True,True,True,True,
cmp_79fe799c93b464e6,gt_516ff4c0d959d8ab,CSF2,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,COPD,GRCh38,COPD,PRIMARY,Direct disease,Direct disease,False,True,B,B,0,1,1,1,"Pulmonary Disease, Chronic Obstructive",EUR,AMR,5,chr5,132073789,132076170,132073788,131973789,132176170,131973788,100000,+,ENSG00000164400.6,protein_coding,CSF2,exact_gene_name,GENCODE v38,MATCHED,separate_ancestry_bgzf,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_amr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_amr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,AMR,PASS,MATCHED_EUR_AND_NON_EUR_FILES,True,True,True,True,True,
cmp_9a5c6fcb69c5503f,gt_516ff4c0d959d8ab,CSF2,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,COPD,GRCh38,COPD,PRIMARY,Direct disease,Direct disease,False,True,B,B,0,1,1,1,"Pulmonary Disease, Chronic Obstructive",EUR,EAS,5,chr5,132073789,132076170,132073788,131973789,132176170,131973788,100000,+,ENSG00000164400.6,protein_coding,CSF2,exact_gene_name,GENCODE v38,MATCHED,separate_ancestry_bgzf,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,EAS,PASS,MATCHED_EUR_AND_NON_EUR_FILES,True,True,True,True,True,
cmp_e83cc1f827b5754c,gt_d84fcd64ca861af7,EPHX2,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,COPD,GRCh38,COPD,PRIMARY,Direct disease,Direct disease,False,True,B,B,0,1,1,1,"Pulmonary Disease, Chronic Obstructive",EUR,AFR,8,chr8,27490781,27545564,27490780,27390781,27645564,27390780,100000,+,ENSG00000120915.14,protein_coding,EPHX2,exact_gene_name,GENCODE v38,MATCHED,separate_ancestry_bgzf,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_afr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_afr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,AFR,PASS,MATCHED_EUR_AND_NON_EUR_FILES,True,True,True,True,True,
cmp_3a2a97dcf17ee031,gt_d84fcd64ca861af7,EPHX2,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,COPD,GRCh38,COPD,PRIMARY,Direct disease,Direct disease,False,True,B,B,0,1,1,1,"Pulmonary Disease, Chronic Obstructive",EUR,AMR,8,chr8,27490781,27545564,27490780,27390781,27645564,27390780,100000,+,ENSG00000120915.14,protein_coding,EPHX2,exact_gene_name,GENCODE v38,MATCHED,separate_ancestry_bgzf,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_amr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_amr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,AMR,PASS,MATCHED_EUR_AND_NON_EUR_FILES,True,True,True,True,True,
cmp_f22a7cef0aba19fb,gt_d84fcd64ca861af7,EPHX2,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,COPD,GRCh38,COPD,PRIMARY,Direct disease,Direct disease,False,True,B,B,0,1,1,1,"Pulmonary Disease, Chronic Obstructive",EUR,EAS,8,chr8,27490781,27545564,27490780,27390781,27645564,27390780,100000,+,ENSG00000120915.14,protein_coding,EPHX2,exact_gene_name,GENCODE v38,MATCHED,separate_ancestry_bgzf,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,EAS,PASS,MATCHED_EUR_AND_NON_EUR_FILES,True,True,True,True,True,
cmp_3f52a23106c37195,gt_9c552df762f04c46,GATA3,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,COPD,GRCh38,COPD,PRIMARY,Direct disease,Direct disease,False,True,B,B,0,1,1,1,"Pulmonary Disease, Chronic Obstructive",EUR,AFR,10,chr10,8045378,8075198,8045377,7945378,8175198,7945377,100000,+,ENSG00000107485.18,protein_coding,GATA3,exact_gene_name,GENCODE v38,MATCHED,separate_ancestry_bgzf,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_afr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_afr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,AFR,PASS,MATCHED_EUR_AND_NON_EUR_FILES,True,True,True,True,True,
cmp_1e4bde6774458ccd,gt_9c552df762f04c46,GATA3,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,COPD,GRCh38,COPD,PRIMARY,Direct disease,Direct disease,False,True,B,B,0,1,1,1,"Pulmonary Disease, Chronic Obstructive",EUR,AMR,10,chr10,8045378,8075198,8045377,7945378,8175198,7945377,100000,+,ENSG00000107485.18,protein_coding,GATA3,exact_gene_name,GENCODE v38,MATCHED,separate_ancestry_bgzf,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_amr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_amr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,AMR,PASS,MATCHED_EUR_AND_NON_EUR_FILES,True,True,True,True,True,
cmp_6248cabd231c57ae,gt_9c552df762f04c46,GATA3,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,COPD,GRCh38,COPD,PRIMARY,Direct disease,Direct disease,False,True,B,B,0,1,1,1,"Pulmonary Disease, Chronic Obstructive",EUR,EAS,10,chr10,8045378,8075198,8045377,7945378,8175198,7945377,100000,+,ENSG00000107485.18,protein_coding,GATA3,exact_gene_name,GENCODE v38,MATCHED,separate_ancestry_bgzf,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,EAS,PASS,MATCHED_EUR_AND_NON_EUR_FILES,True,True,True,True,True,
cmp_27f7de000415a5a6,gt_51f32a4cc0304948,HCRTR1,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,COPD,GRCh38,COPD,PRIMARY,Direct disease,Direct disease,False,True,B,B,0,1,1,1,"Pulmonary Disease, Chronic Obstructive",EUR,AFR,1,chr1,31617686,31632518,31617685,31517686,31732518,31517685,100000,+,ENSG00000121764.11,protein_coding,HCRTR1,exact_gene_name,GENCODE v38,MATCHED,separate_ancestry_bgzf,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_afr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_afr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,AFR,PASS,MATCHED_EUR_AND_NON_EUR_FILES,True,True,True,True,True,
cmp_e693be8f1d56fecd,gt_51f32a4cc0304948,HCRTR1,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,COPD,GRCh38,COPD,PRIMARY,Direct disease,Direct disease,False,True,B,B,0,1,1,1,"Pulmonary Disease, Chronic Obstructive",EUR,AMR,1,chr1,31617686,31632518,31617685,31517686,31732518,31517685,100000,+,ENSG00000121764.11,protein_coding,HCRTR1,exact_gene_name,GENCODE v38,MATCHED,separate_ancestry_bgzf,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_amr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_amr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,AMR,PASS,MATCHED_EUR_AND_NON_EUR_FILES,True,True,True,True,True,
cmp_23dc1acd8f48ad21,gt_51f32a4cc0304948,HCRTR1,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,COPD,GRCh38,COPD,PRIMARY,Direct disease,Direct disease,False,True,B,B,0,1,1,1,"Pulmonary Disease, Chronic Obstructive",EUR,EAS,1,chr1,31617686,31632518,31617685,31517686,31732518,31517685,100000,+,ENSG00000121764.11,protein_coding,HCRTR1,exact_gene_name,GENCODE v38,MATCHED,separate_ancestry_bgzf,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,EAS,PASS,MATCHED_EUR_AND_NON_EUR_FILES,True,True,True,True,True,
cmp_d6892d31bc8e5b1a,gt_c155d3285e50020d,HRH4,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,COPD,GRCh38,COPD,PRIMARY,Direct disease,Direct disease,False,True,B,B,0,1,1,1,"Pulmonary Disease, Chronic Obstructive",EUR,AFR,18,chr18,24460637,24479961,24460636,24360637,24579961,24360636,100000,+,ENSG00000134489.7,protein_coding,HRH4,exact_gene_name,GENCODE v38,MATCHED,separate_ancestry_bgzf,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_afr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_afr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,AFR,PASS,MATCHED_EUR_AND_NON_EUR_FILES,True,True,True,True,True,
